GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1400000US36047026200,36047026200,"Census Tract 262, Kings County, New York",2548,235,2121,197,952,152,43,44,0,11,1084,174,0,11,0,11,42,40,0,11,42,40,427,151,215,143,0,11,0,11,0,11,0,11,184,152,28,37,0,11,28,37
1400000US36047026300,36047026300,"Census Tract 263, Kings County, New York",1834,227,1625,225,348,112,1205,214,0,11,39,35,0,11,24,26,9,14,9,14,0,11,209,103,78,64,26,32,33,37,0,11,0,11,72,71,0,11,0,11,0,11
1400000US36047026400,36047026400,"Census Tract 264, Kings County, New York",4931,424,3969,375,1651,271,70,99,39,62,2184,409,0,11,0,11,25,42,0,11,25,42,962,328,240,170,0,11,0,11,0,11,0,11,722,290,0,11,0,11,0,11
1400000US36047026500,36047026500,"Census Tract 265, Kings County, New York",4011,442,3383,366,1027,250,2204,413,4,9,55,43,0,11,0,11,93,65,37,46,56,54,628,325,142,121,0,11,0,11,8,14,0,11,335,264,143,176,14,18,129,174
1400000US36047026600,36047026600,"Census Tract 266, Kings County, New York",3464,416,2933,415,1024,360,5,11,0,11,1899,468,0,11,0,11,5,11,0,11,5,11,531,357,48,50,0,11,0,11,0,11,0,11,475,354,8,12,8,12,0,11
1400000US36047026700,36047026700,"Census Tract 267, Kings County, New York",3937,424,3416,451,927,236,2353,424,0,11,90,74,0,11,7,14,39,44,0,11,39,44,521,193,61,47,245,139,0,11,0,11,0,11,215,150,0,11,0,11,0,11
1400000US36047026800,36047026800,"Census Tract 268, Kings County, New York",3841,595,3054,501,1751,361,3,5,0,11,1299,320,0,11,0,11,1,3,0,11,1,3,787,393,218,151,6,11,0,11,0,11,0,11,549,366,14,23,14,23,0,11
1400000US36047026900,36047026900,"Census Tract 269, Kings County, New York",3302,441,2924,378,236,116,2419,435,0,11,227,237,0,11,0,11,42,39,0,11,42,39,378,202,167,132,178,184,0,11,10,18,0,11,23,31,0,11,0,11,0,11
1400000US36047027000,36047027000,"Census Tract 270, Kings County, New York",2450,226,2388,226,1623,241,27,42,10,13,721,197,0,11,0,11,7,12,0,11,7,12,62,55,53,52,0,11,0,11,0,11,0,11,9,16,0,11,0,11,0,11
1400000US36047027100,36047027100,"Census Tract 271, Kings County, New York",2874,378,2643,391,236,124,2179,389,38,46,130,132,0,11,23,32,37,42,0,11,37,42,231,105,57,57,115,79,0,11,0,11,0,11,52,57,7,11,0,11,7,11
1400000US36047027200,36047027200,"Census Tract 272, Kings County, New York",3565,391,2931,373,1768,295,0,11,48,74,1064,196,0,11,0,11,51,67,0,11,51,67,634,391,77,98,0,11,0,11,0,11,0,11,531,385,26,39,26,39,0,11
1400000US36047027300,36047027300,"Census Tract 273, Kings County, New York",3228,405,3111,412,270,129,2725,443,0,11,59,44,0,11,0,11,57,44,0,11,57,44,117,77,39,49,10,15,15,24,0,11,0,11,31,27,22,25,11,19,11,17
1400000US36047027400,36047027400,"Census Tract 274, Kings County, New York",3019,330,2527,336,1533,245,1,3,0,11,993,271,0,11,0,11,0,11,0,11,0,11,492,245,345,215,0,11,0,11,0,11,0,11,60,64,87,84,87,84,0,11
1400000US36047027500,36047027500,"Census Tract 275, Kings County, New York",4630,601,4186,569,675,207,3016,579,0,11,277,196,0,11,34,52,184,93,0,11,184,93,444,227,61,90,115,87,0,11,37,57,0,11,217,184,14,22,14,22,0,11
1400000US36047027600,36047027600,"Census Tract 276, Kings County, New York",4103,641,2952,386,1311,253,0,11,0,11,1641,357,0,11,0,11,0,11,0,11,0,11,1151,628,544,336,11,18,0,11,0,11,0,11,596,503,0,11,0,11,0,11
1400000US36047027700,36047027700,"Census Tract 277, Kings County, New York",4630,545,4125,524,394,165,3575,542,0,11,41,39,0,11,0,11,115,62,0,11,115,62,505,155,154,136,36,30,32,51,0,11,0,11,89,85,194,151,19,31,175,149
1400000US36047027800,36047027800,"Census Tract 278, Kings County, New York",3181,377,3004,372,1488,259,59,56,0,11,1400,415,0,11,26,40,31,47,0,11,31,47,177,139,106,109,0,11,0,11,0,11,0,11,71,90,0,11,0,11,0,11
1400000US36047027900,36047027900,"Census Tract 279, Kings County, New York",3705,481,3406,473,421,111,2807,447,0,11,20,16,0,11,22,26,136,145,0,11,136,145,299,180,46,36,159,172,0,11,0,11,0,11,94,67,0,11,0,11,0,11
1400000US36047028000,36047028000,"Census Tract 280, Kings County, New York",1763,183,1515,141,724,118,38,37,0,11,741,157,0,11,7,10,5,8,0,11,5,8,248,171,101,106,0,11,0,11,0,11,0,11,136,135,11,16,11,16,0,11
1400000US36047028100,36047028100,"Census Tract 281, Kings County, New York",5076,585,3282,429,455,146,2467,415,6,12,186,162,0,16,0,16,168,94,0,16,168,94,1794,463,755,448,161,131,0,16,0,16,0,16,804,287,74,63,23,29,51,54
1400000US36047028200,36047028200,"Census Tract 282, Kings County, New York",3496,436,3238,465,1671,299,0,11,0,11,1480,469,0,11,28,31,59,114,0,11,59,114,258,165,226,151,3,7,0,11,0,11,0,11,22,51,7,16,0,11,7,16
1400000US36047028300,36047028300,"Census Tract 283, Kings County, New York",3997,506,2571,492,504,134,1997,482,14,26,42,44,0,11,0,11,14,21,14,21,0,11,1426,405,584,332,199,165,0,11,0,11,0,11,432,203,211,191,70,96,141,166
1400000US36047028400,36047028400,"Census Tract 284, Kings County, New York",3712,352,3311,346,1977,337,60,60,0,11,1251,336,0,11,0,11,23,34,0,11,23,34,401,258,234,178,0,11,12,19,0,11,0,11,155,185,0,11,0,11,0,11
1400000US36047028501,36047028501,"Census Tract 285.01, Kings County, New York",460,214,180,84,137,81,22,17,0,11,21,22,0,11,0,11,0,11,0,11,0,11,280,207,47,33,0,11,0,11,0,11,0,11,233,208,0,11,0,11,0,11
1400000US36047028502,36047028502,"Census Tract 285.02, Kings County, New York",2938,281,1723,289,7,15,1565,250,0,11,110,167,0,11,0,11,41,68,0,11,41,68,1215,258,234,143,212,174,0,11,0,11,0,11,635,273,134,130,120,128,14,24
1400000US36047028600,36047028600,"Census Tract 286, Kings County, New York",5115,740,4132,470,2414,424,130,134,0,16,1481,392,0,16,0,16,107,142,0,16,107,142,983,744,170,109,93,105,96,147,0,16,0,16,598,724,26,43,0,16,26,43
1400000US36047028700,36047028700,"Census Tract 287, Kings County, New York",2781,353,1959,337,339,139,1282,277,26,41,270,160,0,11,42,73,0,11,0,11,0,11,822,179,379,152,250,159,0,11,0,11,0,11,193,95,0,11,0,11,0,11
1400000US36047028800,36047028800,"Census Tract 288, Kings County, New York",3816,518,3114,387,1439,338,9,16,0,11,1546,378,0,11,102,138,18,20,0,11,18,20,702,451,111,111,0,11,0,11,0,11,0,11,591,457,0,11,0,11,0,11
1400000US36047028900,36047028900,"Census Tract 289, Kings County, New York",3789,483,2765,489,356,167,2260,534,59,78,46,67,0,11,33,48,11,14,2,4,9,14,1024,437,313,245,158,152,0,11,0,11,0,11,275,222,278,237,20,29,258,235
1400000US36047029000,36047029000,"Census Tract 290, Kings County, New York",4186,414,3921,424,2862,430,0,11,0,11,945,257,0,11,0,11,114,125,0,11,114,125,265,147,92,90,0,11,0,11,23,37,0,11,150,116,0,11,0,11,0,11
1400000US36047029100,36047029100,"Census Tract 291, Kings County, New York",2896,397,2544,406,477,160,2003,382,0,11,10,18,0,11,0,11,54,36,0,11,54,36,352,220,213,141,7,12,0,11,0,11,0,11,132,150,0,11,0,11,0,11
1400000US36047029200,36047029200,"Census Tract 292, Kings County, New York",2971,270,2427,242,1321,210,94,90,0,11,989,198,0,11,0,11,23,19,0,11,23,19,544,253,290,156,0,11,0,11,28,43,0,11,220,193,6,9,6,9,0,11
1400000US36047029300,36047029300,"Census Tract 293, Kings County, New York",3156,382,2412,363,159,83,2034,413,41,64,150,220,0,11,0,11,28,34,0,11,28,34,744,395,214,290,164,101,0,11,0,11,0,11,366,203,0,11,0,11,0,11
1400000US36047029400,36047029400,"Census Tract 294, Kings County, New York",2493,316,2124,325,1293,319,157,95,0,11,607,179,0,11,0,11,67,98,0,11,67,98,369,200,139,78,6,10,0,11,7,13,0,11,217,196,0,11,0,11,0,11
1400000US36047029500,36047029500,"Census Tract 295, Kings County, New York",4027,415,3636,377,821,198,2504,397,0,11,173,224,0,11,15,23,123,98,0,11,123,98,391,154,54,45,89,84,0,11,6,11,0,11,144,112,98,74,52,62,46,41
1400000US36047029600,36047029600,"Census Tract 296, Kings County, New York",5845,635,5560,613,2857,640,6,11,0,16,2500,773,0,16,0,16,197,206,0,16,197,206,285,190,172,153,0,16,15,25,0,16,0,16,0,16,98,86,26,47,72,80
1400000US36047029700,36047029700,"Census Tract 297, Kings County, New York",4302,454,3960,454,465,143,3161,377,0,11,55,40,0,11,0,11,279,186,0,11,279,186,342,237,2,4,213,207,0,11,25,37,0,11,24,40,78,96,67,94,11,16
1400000US36047029800,36047029800,"Census Tract 298, Kings County, New York",4126,470,3232,471,1794,343,40,62,0,11,1261,400,0,11,119,181,18,29,0,11,18,29,894,546,242,188,0,11,0,11,0,11,0,11,652,522,0,11,0,11,0,11
1400000US36047029900,36047029900,"Census Tract 299, Kings County, New York",2947,334,2368,292,89,57,2165,318,0,11,98,83,0,11,5,7,11,12,6,9,5,7,579,155,46,43,169,87,0,11,0,11,0,11,349,153,15,18,5,8,10,16
1400000US36047030000,36047030000,"Census Tract 300, Kings County, New York",4237,418,3395,383,1181,294,55,59,0,11,2159,422,0,11,0,11,0,11,0,11,0,11,842,347,115,107,47,62,0,11,8,12,0,11,672,317,0,11,0,11,0,11
1400000US36047030100,36047030100,"Census Tract 301, Kings County, New York",2675,392,2351,419,189,140,1965,396,0,11,197,209,0,11,0,11,0,11,0,11,0,11,324,212,37,47,229,192,0,11,0,11,0,11,34,53,24,40,0,11,24,40
1400000US36047030200,36047030200,"Census Tract 302, Kings County, New York",4802,346,4584,347,1553,287,29,45,0,11,2889,397,0,11,8,12,105,102,0,11,105,102,218,139,111,102,0,11,0,11,0,11,0,11,107,93,0,11,0,11,0,11
1400000US36047030300,36047030300,"Census Tract 303, Kings County, New York",5120,636,3939,642,75,60,3757,653,0,16,45,47,0,16,0,16,62,55,16,25,46,48,1181,392,28,51,272,239,0,16,18,28,0,16,796,392,67,61,46,54,21,34
1400000US36047030400,36047030400,"Census Tract 304, Kings County, New York",4109,306,3845,341,1900,273,75,107,0,11,1667,304,0,11,0,11,203,185,0,11,203,185,264,139,152,135,0,11,0,11,18,20,0,11,94,116,0,11,0,11,0,11
1400000US36047030500,36047030500,"Census Tract 305, Kings County, New York",6267,365,5364,394,2483,306,2471,437,0,16,317,136,0,16,0,16,93,52,0,16,93,52,903,240,241,177,78,125,0,16,0,16,0,16,584,228,0,16,0,16,0,16
1400000US36047030600,36047030600,"Census Tract 306, Kings County, New York",1880,208,1661,188,805,162,8,15,0,11,789,172,0,11,0,11,59,66,0,11,59,66,219,97,82,59,0,11,0,11,0,11,0,11,137,100,0,11,0,11,0,11
1400000US36047030700,36047030700,"Census Tract 307, Kings County, New York",4958,638,3520,540,170,119,3263,549,0,11,30,60,0,11,0,11,57,66,36,62,21,26,1438,554,213,166,382,295,0,11,0,11,0,11,803,470,40,44,15,23,25,37
1400000US36047030800,36047030800,"Census Tract 308, Kings County, New York",2006,235,1811,222,1419,213,30,34,0,11,330,111,0,11,0,11,32,42,0,11,32,42,195,151,167,145,0,11,0,11,0,11,0,11,28,37,0,11,0,11,0,11
1400000US36047030900,36047030900,"Census Tract 309, Kings County, New York",2190,270,1937,313,59,71,1532,379,0,11,346,234,0,11,0,11,0,11,0,11,0,11,253,127,78,83,64,74,0,11,0,11,0,11,75,64,36,53,36,53,0,11
1400000US36047031100,36047031100,"Census Tract 311, Kings County, New York",3194,407,2785,381,185,88,2381,404,0,11,14,24,0,11,27,40,178,137,0,11,178,137,409,243,35,41,248,210,0,11,0,11,0,11,126,97,0,11,0,11,0,11
1400000US36047031300,36047031300,"Census Tract 313, Kings County, New York",4753,616,4188,650,588,214,3496,670,0,11,18,28,0,11,54,87,32,42,0,11,32,42,565,243,71,84,266,180,18,28,53,85,0,11,73,82,84,84,19,30,65,79
1400000US36047031400,36047031400,"Census Tract 314, Kings County, New York",5127,578,4716,543,3529,423,22,22,17,26,1148,399,0,16,0,16,0,16,0,16,0,16,411,241,209,178,73,156,0,16,5,11,0,16,124,116,0,16,0,16,0,16
1400000US36047031500,36047031500,"Census Tract 315, Kings County, New York",4776,587,4436,597,1346,247,2696,641,0,11,184,112,0,11,0,11,210,201,0,11,210,201,340,247,57,61,5,53,0,11,0,11,0,11,189,196,89,83,89,83,0,11
1400000US36047031701,36047031701,"Census Tract 317.01, Kings County, New York",3306,502,3194,511,898,256,2055,520,0,11,162,106,0,11,0,11,79,56,0,11,79,56,112,57,35,31,9,15,10,16,0,11,0,11,58,43,0,11,0,11,0,11
1400000US36047031702,36047031702,"Census Tract 317.02, Kings County, New York",3799,429,3414,432,1082,234,1872,386,0,11,166,109,0,11,118,173,176,136,0,11,176,136,385,165,142,133,74,57,0,11,0,11,0,11,109,86,60,72,60,72,0,11
1400000US36047031900,36047031900,"Census Tract 319, Kings County, New York",3412,528,3163,530,1143,476,1934,397,0,11,34,43,0,11,0,11,52,56,0,11,52,56,249,151,103,102,99,91,0,11,0,11,0,11,30,46,17,23,10,15,7,12
1400000US36047032100,36047032100,"Census Tract 321, Kings County, New York",5866,527,5155,537,1094,261,3572,580,0,16,187,145,0,16,252,219,50,56,0,16,50,56,711,319,314,191,358,277,0,16,0,16,0,16,39,44,0,16,0,16,0,16
1400000US36047032300,36047032300,"Census Tract 323, Kings County, New York",3665,304,3345,314,610,155,2487,334,0,11,67,55,0,11,0,11,181,183,28,41,153,183,320,113,65,52,142,73,0,11,0,11,0,11,113,80,0,11,0,11,0,11
1400000US36047032500,36047032500,"Census Tract 325, Kings County, New York",6881,604,6351,578,447,169,5647,612,0,16,165,120,0,16,0,16,92,70,13,22,79,68,530,287,20,30,345,277,0,16,20,34,0,16,145,105,0,16,0,16,0,16
1400000US36047032600,36047032600,"Census Tract 326, Kings County, New York",7191,662,4429,671,1058,479,2542,510,45,67,658,196,0,16,0,16,126,136,0,16,126,136,2762,734,758,462,149,161,0,16,0,16,0,16,1484,634,371,370,202,308,169,235
1400000US36047032700,36047032700,"Census Tract 327, Kings County, New York",2485,282,2026,240,343,122,1605,253,0,11,28,45,0,11,30,47,20,22,0,11,20,22,459,172,135,143,150,123,0,11,0,11,0,11,174,115,0,11,0,11,0,11
1400000US36047032800,36047032800,"Census Tract 328, Kings County, New York",2376,349,2072,352,311,216,918,301,48,52,777,273,0,11,0,11,18,29,0,11,18,29,304,153,153,93,27,31,0,11,0,11,0,11,121,124,3,10,0,11,3,10
1400000US36047032900,36047032900,"Census Tract 329, Kings County, New York",6207,623,5736,732,2545,620,2964,469,0,16,82,90,65,99,40,64,40,44,9,24,31,38,471,354,244,330,59,72,0,16,0,16,0,16,168,157,0,16,0,16,0,16
1400000US36047033000,36047033000,"Census Tract 330, Kings County, New York",4948,421,3906,461,816,217,2726,450,0,11,208,192,0,11,0,11,156,223,0,11,156,223,1042,204,389,189,81,70,0,11,19,22,0,11,490,156,63,78,51,75,12,21
1400000US36047033100,36047033100,"Census Tract 331, Kings County, New York",4046,447,3868,486,2357,472,1511,290,0,11,0,11,0,11,0,11,0,11,0,11,0,11,178,119,68,55,55,55,0,11,0,11,0,11,55,89,0,11,0,11,0,11
1400000US36047033300,36047033300,"Census Tract 333, Kings County, New York",4531,558,4388,555,3223,529,1135,246,7,13,0,11,0,11,7,11,16,20,0,11,16,20,143,141,82,133,53,56,0,11,0,11,0,11,8,13,0,11,0,11,0,11
1400000US36047033500,36047033500,"Census Tract 335, Kings County, New York",3034,415,2897,404,1993,397,854,195,0,11,35,29,0,11,6,13,9,11,0,11,9,11,137,115,0,11,30,33,0,11,0,11,0,11,46,47,61,89,61,89,0,11
1400000US36047033600,36047033600,"Census Tract 336, Kings County, New York",4041,450,3739,452,3265,429,239,142,2,4,108,109,0,11,13,19,112,89,3,6,109,89,302,110,215,112,18,36,0,11,0,11,0,11,12,38,57,70,4,8,53,69
1400000US36047033700,36047033700,"Census Tract 337, Kings County, New York",4254,472,3785,478,1641,608,1990,569,0,11,110,124,0,11,0,11,44,52,0,11,44,52,469,343,14,41,102,102,32,60,0,11,0,11,96,84,225,293,0,11,225,293
1400000US36047033900,36047033900,"Census Tract 339, Kings County, New York",4829,485,4561,510,1045,353,3080,414,0,11,256,145,0,11,18,19,162,124,41,42,121,117,268,166,32,29,160,153,0,11,0,11,0,11,44,52,32,41,13,19,19,29
1400000US36047034000,36047034000,"Census Tract 340, Kings County, New York",2215,279,1760,242,782,165,837,186,0,11,134,106,0,11,0,11,7,13,0,11,7,13,455,119,177,84,82,74,0,11,0,11,0,11,151,91,45,48,15,18,30,45
1400000US36047034100,36047034100,"Census Tract 341, Kings County, New York",2809,309,2627,314,389,131,2101,329,0,11,11,17,0,11,61,94,65,73,0,11,65,73,182,93,57,46,22,27,0,11,0,11,0,11,103,71,0,11,0,11,0,11
1400000US36047034200,36047034200,"Census Tract 342, Kings County, New York",6404,647,4742,579,2028,448,2112,575,0,16,360,203,0,16,228,360,14,22,0,16,14,22,1662,316,266,160,385,259,0,16,0,16,15,24,939,407,57,63,17,29,40,53
1400000US36047034300,36047034300,"Census Tract 343, Kings County, New York",5279,467,4099,433,389,150,3345,403,48,74,200,187,0,16,0,16,117,96,0,16,117,96,1180,329,97,96,312,287,0,16,0,16,0,16,771,368,0,16,0,16,0,16
1400000US36047034500,36047034500,"Census Tract 345, Kings County, New York",3050,411,2634,389,230,88,2193,376,0,11,27,40,0,11,54,86,130,171,0,11,130,171,416,211,116,104,28,34,0,11,0,11,0,11,272,278,0,11,0,11,0,11
1400000US36047034700,36047034700,"Census Tract 347, Kings County, New York",3412,516,2971,527,52,44,2854,529,0,11,65,56,0,11,0,11,0,11,0,11,0,11,441,192,10,16,146,129,0,11,0,11,0,11,276,134,9,15,0,11,9,15
1400000US36047034800,36047034800,"Census Tract 348, Kings County, New York",2874,345,1528,232,950,199,78,104,0,11,500,174,0,11,0,11,0,11,0,11,0,11,1346,329,344,196,28,33,0,11,0,11,0,11,953,359,21,23,21,23,0,11
1400000US36047034900,36047034900,"Census Tract 349, Kings County, New York",6041,465,5420,458,462,222,4771,462,0,16,68,63,0,16,0,16,119,96,0,16,119,96,621,263,60,55,173,183,0,16,0,16,0,16,355,234,33,31,18,21,15,22
1400000US36047035000,36047035000,"Census Tract 350, Kings County, New York",2856,232,2816,222,2772,219,24,37,0,11,20,30,0,11,0,11,0,11,0,11,0,11,40,56,10,17,0,11,0,11,0,11,0,11,10,18,20,35,20,35,0,11
1400000US36047035100,36047035100,"Census Tract 351, Kings County, New York",4445,484,3479,498,796,336,2277,358,0,11,116,125,0,11,84,130,206,195,0,11,206,195,966,359,0,11,276,288,13,20,0,11,0,11,564,327,113,108,86,103,27,30
1400000US36047035200,36047035200,"Census Tract 352, Kings County, New York",1083,227,901,221,594,158,289,132,6,12,12,18,0,11,0,11,0,11,0,11,0,11,182,85,81,46,0,11,0,11,0,11,0,11,94,69,7,15,7,15,0,11
1400000US36047035300,36047035300,"Census Tract 353, Kings County, New York",5253,585,4805,556,968,312,3522,606,0,16,185,131,0,16,0,16,130,88,9,13,121,87,448,217,54,48,139,86,0,16,0,16,0,16,255,201,0,16,0,16,0,16
1400000US36047035400,36047035400,"Census Tract 354, Kings County, New York",5533,488,5135,450,5080,452,31,51,0,16,0,16,0,16,0,16,24,35,0,16,24,35,398,334,398,334,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36047035500,36047035500,"Census Tract 355, Kings County, New York",5397,527,4862,508,922,213,3899,531,0,16,0,16,0,16,0,16,41,47,0,16,41,47,535,178,58,49,206,132,0,16,0,16,0,16,196,145,75,69,31,40,44,58
1400000US36047035601,36047035601,"Census Tract 356.01, Kings County, New York",2849,235,2742,253,2575,316,158,160,0,11,0,11,9,15,0,11,0,11,0,11,0,11,107,113,83,102,0,11,0,11,0,11,0,11,0,11,24,39,12,20,12,19
1400000US36047035602,36047035602,"Census Tract 356.02, Kings County, New York",5198,391,5094,391,4953,368,1,2,0,16,115,134,0,16,0,16,25,46,0,16,25,46,104,84,104,84,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36047035700,36047035700,"Census Tract 357, Kings County, New York",2425,210,2021,235,48,45,1852,203,8,12,11,11,0,11,57,69,45,49,0,11,45,49,404,107,35,29,190,76,0,11,0,11,0,11,179,101,0,11,0,11,0,11
1400000US36047035900,36047035900,"Census Tract 359, Kings County, New York",5337,597,4723,642,5,5,4622,650,0,16,65,80,0,16,0,16,31,43,0,16,31,43,614,319,38,39,331,257,0,16,0,16,0,16,231,195,14,25,14,25,0,16
1400000US36047036001,36047036001,"Census Tract 360.01, Kings County, New York",3090,228,3049,231,2927,244,16,18,0,11,0,11,0,11,0,11,106,98,0,11,106,98,41,42,8,12,11,17,0,11,0,11,0,11,22,34,0,11,0,11,0,11
1400000US36047036002,36047036002,"Census Tract 360.02, Kings County, New York",4241,706,3874,542,3683,477,32,33,0,11,134,188,0,11,0,11,25,247,11,19,14,249,367,491,53,67,0,11,0,11,0,11,0,11,314,489,0,11,0,11,0,11
1400000US36047036100,36047036100,"Census Tract 361, Kings County, New York",2973,446,2319,445,124,115,2145,436,0,11,17,27,0,11,15,24,18,25,0,11,18,25,654,217,74,54,133,137,0,11,0,11,0,11,436,198,11,16,4,10,7,12
1400000US36047036200,36047036200,"Census Tract 362, Kings County, New York",3480,469,2521,389,1416,311,40,38,108,125,957,277,0,11,0,11,0,11,0,11,0,11,959,378,441,319,19,30,0,11,17,26,0,11,423,229,59,73,24,49,35,57
1400000US36047036300,36047036300,"Census Tract 363, Kings County, New York",4331,573,3712,540,223,161,3409,538,0,11,15,27,0,11,0,11,65,83,12,19,53,80,619,354,11,17,204,160,39,60,0,11,0,11,365,328,0,11,0,11,0,11
1400000US36047036400,36047036400,"Census Tract 364, Kings County, New York",2498,291,2273,272,1549,245,47,49,0,11,614,208,0,11,0,11,63,58,0,11,63,58,225,152,5,9,16,25,7,10,0,11,0,11,197,149,0,11,0,11,0,11
1400000US36047036501,36047036501,"Census Tract 365.01, Kings County, New York",2916,391,2694,386,21,28,2655,384,0,11,18,31,0,11,0,11,0,11,0,11,0,11,222,185,6,14,94,137,0,11,0,11,0,11,122,124,0,11,0,11,0,11
1400000US36047036502,36047036502,"Census Tract 365.02, Kings County, New York",1282,233,917,178,63,48,845,162,0,11,9,21,0,11,0,11,0,11,0,11,0,11,365,151,81,57,24,35,0,11,0,11,0,11,235,129,25,29,20,29,5,10
1400000US36047036600,36047036600,"Census Tract 366, Kings County, New York",5165,541,3892,538,2279,419,100,121,0,16,1280,463,0,16,0,16,233,219,0,16,233,219,1273,461,569,321,0,16,0,16,0,16,0,16,699,406,5,10,5,10,0,16
1400000US36047036700,36047036700,"Census Tract 367, Kings County, New York",1405,199,1044,148,56,39,861,157,0,11,70,53,0,11,11,16,46,63,0,11,46,63,361,196,53,41,48,79,0,11,0,11,0,11,248,165,12,18,12,18,0,11
